index,id,bestName,catalogLabel,archiveFilename,fileSize,progType,category,platform,aolVersion,author,authorConfidence,categoryConfidence,versionConfidence,sourceConfidence,localFile,referenceUrl,rawSourceUrl,oldWebDownloadLinks,mirrorLeads,webResearchMentions,screenshots,embeddedUrls,manualReviewFlags,tags,detailPage
33,prog-0033-4sho-player3,4sho Player3,4sho Player3,4sho player3 aol7-8+ winXPME yr03.zip,1.8 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0; inferred: AOL 7-8,Silk,catalog only,needs review,filename/source inferred,local + old-web lead,files/aol/aol-4-0/0033-4sho-player3.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/4sho%20player3%20aol7-8%2B%20winXPME%20yr03.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/4sho%20player3%20aol7-8%2B%20winXPME%20yr03.zip,2,0,0,0,0,category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/0-9-symbols/0033-4sho-player3.md
34,prog-0034-533idle-v3-1,533idle v3.1,533idle v3.1,533idle31.zip,45 KB,Unknown / needs review,uncategorized,AOL,AOL 4.0,emailing,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0034-533idle-v3-1.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/533idle31.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/533idle31.zip,1,1,0,0,1,category uncertain; type uncertain; no screenshot or image lead,aol; aol-4-0; duplicate-metadata; file-ready; has-embedded-urls; has-old-web-downloads; needs-manual-review; uncategorized,docs/generated/applications/pages/0-9-symbols/0034-533idle-v3-1.md
35,prog-0035-666-idler,666 Idler And 9.0 Win XP,666 Idler,666 idler for aol 8.0 and 9.0 winXP.zip,1.4 MB,Idler / AFK bot,idler or bot,AOL,AOL 4.0; inferred: AOL 8.0,JackalXII,catalog only,catalog/path inferred,filename/source inferred,local + old-web lead,files/aol/aol-4-0/0035-666-idler.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/666%20idler%20for%20aol%208.0%20and%209.0%20winXP.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/666%20idler%20for%20aol%208.0%20and%209.0%20winXP.zip,1,0,0,0,0,no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; idler-or-bot; needs-manual-review; vb6,docs/generated/applications/pages/0-9-symbols/0035-666-idler-and-9-0-win-xp.md
36,prog-0036-9-pr0-collect,9.Pr0 Collect,9.Pr0 Collect,9procollect.zip,2.5 MB,Unknown / needs review,uncategorized,AOL,AOL 6.0,unknown,unknown,needs review,catalog bucket,local + old-web lead,files/aol/aol-6-0/0036-9-pr0-collect.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/6.0/9procollect.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/6.0/9procollect.zip,1,1,0,0,0,author unknown; category uncertain; type uncertain; no screenshot or image lead,aol; aol-6-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/0-9-symbols/0036-9-pr0-collect.md
37,prog-0037-d2-idle-1-1,[]D² Idle 1.1,[]D² Idle 1.1,p2idle11.zip,1.4 MB,Idler / AFK bot,idler or bot,AOL,AOL 4.0,unknown,unknown,catalog/path inferred,catalog bucket,local + old-web lead,files/aol/aol-4-0/0037-d2-idle-1-1.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/p2idle11.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/p2idle11.zip,1,0,0,0,0,author unknown; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; idler-or-bot; needs-manual-review; vb5,docs/generated/applications/pages/0-9-symbols/0037-d2-idle-1-1.md
38,prog-0038-ep-ascii-shop-v1-03,[E]P] ASCII Shop v1.03,[E]P] ASCII Shop v1.03,ep103.zip,367 KB,Scroller / macro,scroller or macro,AOL,AOL 4.0,entering,catalog only,catalog/path inferred,catalog bucket,local + old-web lead,files/aol/aol-4-0/0038-ep-ascii-shop-v1-03.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ep103.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ep103.zip,1,1,0,0,0,no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-p-code; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; scroller-or-macro; vb3,docs/generated/applications/pages/0-9-symbols/0038-ep-ascii-shop-v1-03.md
39,prog-0039-a-quard,A-Quard,A-Quard,aquard.zip,34 KB,Source / developer file,uncategorized,AOL,AOL 4.0,GonGy,catalog only,readme/archive text,catalog bucket,local + old-web lead,files/aol/aol-4-0/0039-a-quard.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/aquard.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/aquard.zip,1,1,0,0,0,category uncertain; no screenshot or image lead,aol; aol-4-0; duplicate-metadata; file-ready; has-old-web-downloads; has-readme-purpose-clues; needs-manual-review; uncategorized,docs/generated/applications/pages/A/0039-a-quard.md
40,prog-0040-a2idle,a2idle,a2idle,a2idle.zip,1.4 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0,b> atomix,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0040-a2idle.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/a2idle.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/a2idle.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/A/0040-a2idle.md
41,prog-0041-aanti98,aanti98,aanti98,auto anti 98.zip,69 KB,Unknown / needs review,uncategorized,AOL,AOL 4.0,Lithium,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0041-aanti98.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/auto%20anti%2098.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/auto%20anti%2098.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead,aol; aol-4-0; compile-p-code; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb3,docs/generated/applications/pages/A/0041-aanti98.md
42,prog-0042-abomin,Abomination,abomin,abomination for aol 4.0.zip,22 B,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,filename/source inferred,local + old-web lead,files/aol/aol-4-0/0042-abomin.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/abomination%20for%20aol%204.0.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/abomination%20for%20aol%204.0.zip,4,4,0,0,0,author unknown; category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized,docs/generated/applications/pages/A/0042-abomination.md
43,prog-0043-abuse-me-v2,AbuSe Me V2,AbuSe Me V2,abuseme.zip,2.2 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0,FLiP,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0043-abuse-me-v2.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/abuseme.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/abuseme.zip,2,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/A/0043-abuse-me-v2.md
44,prog-0044-abx-beta-final-2-by-oxidine,ABX Beta Final 2 By Oxidine,ABX Beta Final 2 By Oxidine,abx2.zip,8.8 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0044-abx-beta-final-2-by-oxidine.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/abx2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/abx2.zip,1,1,0,0,0,author unknown; category uncertain; type uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/A/0044-abx-beta-final-2-by-oxidine.md
45,prog-0045-abyss,Abyss,Abyss,abyss.zip,2.2 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0,Eternity,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0045-abyss.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/abyss.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/abyss.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead,aol; aol-4-0; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb4-32,docs/generated/applications/pages/A/0045-abyss.md
46,prog-0046-accom2,accom2,accom2,accom2.zip,2.3 MB,Idler / AFK bot,uncategorized,AOL,AOL 4.0,fifa,catalog only,readme/archive text,catalog bucket,local + old-web lead,files/aol/aol-4-0/0046-accom2.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/accom2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/accom2.zip,1,1,0,0,0,category uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-external-zip-text-evidence; has-old-web-downloads; has-readme-purpose-clues; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/A/0046-accom2.md
47,prog-0047-acid,Acid,ACID,acid.zip,134 KB,Unknown / needs review,uncategorized,AOL,AOL 2.5,unknown,unknown,needs review,catalog bucket,local catalog mirror,files/aol/aol-2-5/0047-acid.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/2.5/acid.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/2.5/acid.zip,0,0,0,0,0,author unknown; category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-2-5; duplicate-metadata; file-ready; needs-manual-review; uncategorized,docs/generated/applications/pages/A/0047-acid.md
48,prog-0048-acid-fader,Acid Fader,Acid Fader,acid fader for aol 6.0.zip,73 KB,Fader / text styler,fader or text tool,AOL,AOL 5.0; inferred: AOL 6.0,Festa,catalog only,catalog/path inferred,filename/source inferred,local + old-web lead,files/aol/aol-5-0/0048-acid-fader.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/5.0/acid%20fader%20for%20aol%206.0.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/5.0/acid%20fader%20for%20aol%206.0.zip,1,0,0,0,0,no screenshot or image lead; no readable text evidence,aol; aol-5-0; duplicate-metadata; fader-or-text-tool; file-ready; has-old-web-downloads; needs-manual-review,docs/generated/applications/pages/A/0048-acid-fader.md
49,prog-0049-acid-snow,Acid Snow,Acid Snow,acidsnow.zip,1.5 MB,All-in-one prog suite,uncategorized,AOL,"AOL 4.0; archive text: AOL 4.0, AOL 5.0, AOL 6",Knúcklës,catalog only,readme/archive text,readme/archive text,local + old-web lead,files/aol/aol-4-0/0049-acid-snow.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/acidsnow.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/acidsnow.zip,1,1,0,0,0,category uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; has-readme-aol-version-clues; has-readme-purpose-clues; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/A/0049-acid-snow.md
50,prog-0050-acid-fin,ACID_FIN,ACID_FIN,acid_fin.zip,1.1 MB,Unknown / needs review,uncategorized,AOL,AOL 2.5,AciD,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-2-5/0050-acid-fin.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/2.5/acid_fin.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/2.5/acid_fin.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-2-5; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized,docs/generated/applications/pages/A/0050-acid-fin.md
51,prog-0051-acididle,AcidIdle,AcidIdle,acididle.zip,1.3 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0,c0mp,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0051-acididle.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/acididle.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/acididle.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/A/0051-acididle.md
52,prog-0052-acidlag,acidlag,acidlag,acid lagger aol7-9 win98-xp yr04.zip,1.3 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0; inferred: AOL 7-9,D0wN,catalog only,needs review,filename/source inferred,local + old-web lead,files/aol/aol-4-0/0052-acidlag.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/acid%20lagger%20aol7-9%20win98-xp%20yr04.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/acid%20lagger%20aol7-9%20win98-xp%20yr04.zip,1,2,0,0,0,category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/A/0052-acidlag.md
53,prog-0053-acidlagger,acidlagger,acidlagger,acid lagger v2.0 aol7-9 win98-xp yr04.zip,1.4 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0; inferred: AOL 7-9,D0wN,catalog only,needs review,filename/source inferred,local + old-web lead,files/aol/aol-4-0/0053-acidlagger.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/acid%20lagger%20v2.0%20aol7-9%20win98-xp%20yr04.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/acid%20lagger%20v2.0%20aol7-9%20win98-xp%20yr04.zip,1,0,0,0,0,category uncertain; type uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/A/0053-acidlagger.md
54,prog-0054-acidtox,Acid Tox Mm'er,acidtox,acid tox mm'er for aol 5.0.zip,1.4 MB,All-in-one prog suite,uncategorized,AOL,AOL 4.0; inferred: AOL 5.0,unknown,unknown,readme/archive text,filename/source inferred,local + old-web lead,files/aol/aol-4-0/0054-acidtox.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/acid%20tox%20mm'er%20for%20aol%205.0.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/acid%20tox%20mm'er%20for%20aol%205.0.zip,1,1,0,0,2,author unknown; category uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-embedded-urls; has-old-web-downloads; has-readme-purpose-clues; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/A/0054-acid-tox-mmer.md
